geneID pathway
21762 5992332_degradation_of_AXIN
21951 5992332_degradation_of_AXIN
22123 5992332_degradation_of_AXIN
22186 5992332_degradation_of_AXIN
22190 5992332_degradation_of_AXIN
23996 5992332_degradation_of_AXIN
23997 5992332_degradation_of_AXIN
26440 5992332_degradation_of_AXIN
26441 5992332_degradation_of_AXIN
26442 5992332_degradation_of_AXIN
26443 5992332_degradation_of_AXIN
26444 5992332_degradation_of_AXIN
26445 5992332_degradation_of_AXIN
26446 5992332_degradation_of_AXIN
53380 5992332_degradation_of_AXIN
57296 5992332_degradation_of_AXIN
59029 5992332_degradation_of_AXIN
66313 5992332_degradation_of_AXIN
66413 5992332_degradation_of_AXIN
66997 5992332_degradation_of_AXIN
66998 5992332_degradation_of_AXIN
67089 5992332_degradation_of_AXIN
67151 5992332_degradation_of_AXIN
68031 5992332_degradation_of_AXIN
69077 5992332_degradation_of_AXIN
70247 5992332_degradation_of_AXIN
73677 5992332_degradation_of_AXIN
73902 5992332_degradation_of_AXIN
74493 5992332_degradation_of_AXIN
78294 5992332_degradation_of_AXIN
103554 5992332_degradation_of_AXIN
228769 5992332_degradation_of_AXIN
621823 5992332_degradation_of_AXIN
667035 5992332_degradation_of_AXIN
13380 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
16974 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
20319 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
20377 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
22416 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
22417 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
22418 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
24117 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
73016 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
74499 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
216795 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
102642234 5992333_negative_regulation_of_TCF-dependent_signaling_by_WNT_ligand_antagonists
15182 5992334_HDACs_deacetylate_histones
15183 5992334_HDACs_deacetylate_histones
15353 5992334_HDACs_deacetylate_histones
17192 5992334_HDACs_deacetylate_histones
19646 5992334_HDACs_deacetylate_histones
19712 5992334_HDACs_deacetylate_histones
20185 5992334_HDACs_deacetylate_histones
20220 5992334_HDACs_deacetylate_histones
20602 5992334_HDACs_deacetylate_histones
21372 5992334_HDACs_deacetylate_histones
23942 5992334_HDACs_deacetylate_histones
50724 5992334_HDACs_deacetylate_histones
56310 5992334_HDACs_deacetylate_histones
60406 5992334_HDACs_deacetylate_histones
69386 5992334_HDACs_deacetylate_histones
70315 5992334_HDACs_deacetylate_histones
71954 5992334_HDACs_deacetylate_histones
81004 5992334_HDACs_deacetylate_histones
94246 5992334_HDACs_deacetylate_histones
97122 5992334_HDACs_deacetylate_histones
99982 5992334_HDACs_deacetylate_histones
107392 5992334_HDACs_deacetylate_histones
107932 5992334_HDACs_deacetylate_histones
116870 5992334_HDACs_deacetylate_histones
116871 5992334_HDACs_deacetylate_histones
170787 5992334_HDACs_deacetylate_histones
192285 5992334_HDACs_deacetylate_histones
216848 5992334_HDACs_deacetylate_histones
217864 5992334_HDACs_deacetylate_histones
238247 5992334_HDACs_deacetylate_histones
245688 5992334_HDACs_deacetylate_histones
319155 5992334_HDACs_deacetylate_histones
319156 5992334_HDACs_deacetylate_histones
319157 5992334_HDACs_deacetylate_histones
319158 5992334_HDACs_deacetylate_histones
319159 5992334_HDACs_deacetylate_histones
319160 5992334_HDACs_deacetylate_histones
319161 5992334_HDACs_deacetylate_histones
320332 5992334_HDACs_deacetylate_histones
326619 5992334_HDACs_deacetylate_histones
326620 5992334_HDACs_deacetylate_histones
433759 5992334_HDACs_deacetylate_histones
100041230 5992334_HDACs_deacetylate_histones
100041953 5992334_HDACs_deacetylate_histones
102641229 5992334_HDACs_deacetylate_histones
11771 5992335_PCP_CE_pathway
11772 5992335_PCP_CE_pathway
11773 5992335_PCP_CE_pathway
11848 5992335_PCP_CE_pathway
13543 5992335_PCP_CE_pathway
14362 5992335_PCP_CE_pathway
14365 5992335_PCP_CE_pathway
14366 5992335_PCP_CE_pathway
14367 5992335_PCP_CE_pathway
14369 5992335_PCP_CE_pathway
16912 5992335_PCP_CE_pathway
16913 5992335_PCP_CE_pathway
17463 5992335_PCP_CE_pathway
18643 5992335_PCP_CE_pathway
19166 5992335_PCP_CE_pathway
19167 5992335_PCP_CE_pathway
19170 5992335_PCP_CE_pathway
19171 5992335_PCP_CE_pathway
19172 5992335_PCP_CE_pathway
19173 5992335_PCP_CE_pathway
19175 5992335_PCP_CE_pathway
19177 5992335_PCP_CE_pathway
19179 5992335_PCP_CE_pathway
19181 5992335_PCP_CE_pathway
19182 5992335_PCP_CE_pathway
19184 5992335_PCP_CE_pathway
19185 5992335_PCP_CE_pathway
19186 5992335_PCP_CE_pathway
19188 5992335_PCP_CE_pathway
19192 5992335_PCP_CE_pathway
19353 5992335_PCP_CE_pathway
21762 5992335_PCP_CE_pathway
22123 5992335_PCP_CE_pathway
22186 5992335_PCP_CE_pathway
22190 5992335_PCP_CE_pathway
22408 5992335_PCP_CE_pathway
22411 5992335_PCP_CE_pathway
22418 5992335_PCP_CE_pathway
23996 5992335_PCP_CE_pathway
23997 5992335_PCP_CE_pathway
26440 5992335_PCP_CE_pathway
26441 5992335_PCP_CE_pathway
26442 5992335_PCP_CE_pathway
26443 5992335_PCP_CE_pathway
26444 5992335_PCP_CE_pathway
26445 5992335_PCP_CE_pathway
26446 5992335_PCP_CE_pathway
26564 5992335_PCP_CE_pathway
53380 5992335_PCP_CE_pathway
56513 5992335_PCP_CE_pathway
57265 5992335_PCP_CE_pathway
57296 5992335_PCP_CE_pathway
59029 5992335_PCP_CE_pathway
66313 5992335_PCP_CE_pathway
66413 5992335_PCP_CE_pathway
66997 5992335_PCP_CE_pathway
66998 5992335_PCP_CE_pathway
67089 5992335_PCP_CE_pathway
67151 5992335_PCP_CE_pathway
67300 5992335_PCP_CE_pathway
67653 5992335_PCP_CE_pathway
69077 5992335_PCP_CE_pathway
70247 5992335_PCP_CE_pathway
71770 5992335_PCP_CE_pathway
73677 5992335_PCP_CE_pathway
73902 5992335_PCP_CE_pathway
75788 5992335_PCP_CE_pathway
78294 5992335_PCP_CE_pathway
93840 5992335_PCP_CE_pathway
103554 5992335_PCP_CE_pathway
105782 5992335_PCP_CE_pathway
106042 5992335_PCP_CE_pathway
208846 5992335_PCP_CE_pathway
216869 5992335_PCP_CE_pathway
228769 5992335_PCP_CE_pathway
232910 5992335_PCP_CE_pathway
621823 5992335_PCP_CE_pathway
667035 5992335_PCP_CE_pathway
14958 5992336_Formation_of_Senescence-Associated_Heterochromatin_Foci_SAHF_
15260 5992336_Formation_of_Senescence-Associated_Heterochromatin_Foci_SAHF_
15361 5992336_Formation_of_Senescence-Associated_Heterochromatin_Foci_SAHF_
15364 5992336_Formation_of_Senescence-Associated_Heterochromatin_Foci_SAHF_
66403 5992336_Formation_of_Senescence-Associated_Heterochromatin_Foci_SAHF_
104248 5992336_Formation_of_Senescence-Associated_Heterochromatin_Foci_SAHF_
111241 5992336_Formation_of_Senescence-Associated_Heterochromatin_Foci_SAHF_
170644 5992336_Formation_of_Senescence-Associated_Heterochromatin_Foci_SAHF_
11461 5992337_EPHB-mediated_forward_signaling
11465 5992337_EPHB-mediated_forward_signaling
11848 5992337_EPHB-mediated_forward_signaling
12540 5992337_EPHB-mediated_forward_signaling
12631 5992337_EPHB-mediated_forward_signaling
13641 5992337_EPHB-mediated_forward_signaling
13642 5992337_EPHB-mediated_forward_signaling
13643 5992337_EPHB-mediated_forward_signaling
13844 5992337_EPHB-mediated_forward_signaling
13845 5992337_EPHB-mediated_forward_signaling
13846 5992337_EPHB-mediated_forward_signaling
14083 5992337_EPHB-mediated_forward_signaling
14360 5992337_EPHB-mediated_forward_signaling
14810 5992337_EPHB-mediated_forward_signaling
14812 5992337_EPHB-mediated_forward_signaling
15461 5992337_EPHB-mediated_forward_signaling
15529 5992337_EPHB-mediated_forward_signaling
16443 5992337_EPHB-mediated_forward_signaling
16885 5992337_EPHB-mediated_forward_signaling
17096 5992337_EPHB-mediated_forward_signaling
18479 5992337_EPHB-mediated_forward_signaling
19353 5992337_EPHB-mediated_forward_signaling
19877 5992337_EPHB-mediated_forward_signaling
19878 5992337_EPHB-mediated_forward_signaling
20779 5992337_EPHB-mediated_forward_signaling
21844 5992337_EPHB-mediated_forward_signaling
22612 5992337_EPHB-mediated_forward_signaling
56378 5992337_EPHB-mediated_forward_signaling
56443 5992337_EPHB-mediated_forward_signaling
66713 5992337_EPHB-mediated_forward_signaling
67653 5992337_EPHB-mediated_forward_signaling
67771 5992337_EPHB-mediated_forward_signaling
68089 5992337_EPHB-mediated_forward_signaling
73178 5992337_EPHB-mediated_forward_signaling
74117 5992337_EPHB-mediated_forward_signaling
76709 5992337_EPHB-mediated_forward_signaling
110596 5992337_EPHB-mediated_forward_signaling
218397 5992337_EPHB-mediated_forward_signaling
270190 5992337_EPHB-mediated_forward_signaling
545156 5992337_EPHB-mediated_forward_signaling
666513 5992337_EPHB-mediated_forward_signaling
11461 5992338_EPH-Ephrin_signaling
11465 5992338_EPH-Ephrin_signaling
11487 5992338_EPH-Ephrin_signaling
11848 5992338_EPH-Ephrin_signaling
12540 5992338_EPH-Ephrin_signaling
12631 5992338_EPH-Ephrin_signaling
13636 5992338_EPH-Ephrin_signaling
13637 5992338_EPH-Ephrin_signaling
13638 5992338_EPH-Ephrin_signaling
13639 5992338_EPH-Ephrin_signaling
13640 5992338_EPH-Ephrin_signaling
13641 5992338_EPH-Ephrin_signaling
13642 5992338_EPH-Ephrin_signaling
13643 5992338_EPH-Ephrin_signaling
13835 5992338_EPH-Ephrin_signaling
13836 5992338_EPH-Ephrin_signaling
13837 5992338_EPH-Ephrin_signaling
13838 5992338_EPH-Ephrin_signaling
13839 5992338_EPH-Ephrin_signaling
13840 5992338_EPH-Ephrin_signaling
13841 5992338_EPH-Ephrin_signaling
13842 5992338_EPH-Ephrin_signaling
13844 5992338_EPH-Ephrin_signaling
13845 5992338_EPH-Ephrin_signaling
13846 5992338_EPH-Ephrin_signaling
14083 5992338_EPH-Ephrin_signaling
14360 5992338_EPH-Ephrin_signaling
14810 5992338_EPH-Ephrin_signaling
14812 5992338_EPH-Ephrin_signaling
15461 5992338_EPH-Ephrin_signaling
15529 5992338_EPH-Ephrin_signaling
16443 5992338_EPH-Ephrin_signaling
16885 5992338_EPH-Ephrin_signaling
17096 5992338_EPH-Ephrin_signaling
17390 5992338_EPH-Ephrin_signaling
17395 5992338_EPH-Ephrin_signaling
17880 5992338_EPH-Ephrin_signaling
17886 5992338_EPH-Ephrin_signaling
17904 5992338_EPH-Ephrin_signaling
17974 5992338_EPH-Ephrin_signaling
18479 5992338_EPH-Ephrin_signaling
19165 5992338_EPH-Ephrin_signaling
19353 5992338_EPH-Ephrin_signaling
19877 5992338_EPH-Ephrin_signaling
19878 5992338_EPH-Ephrin_signaling
20779 5992338_EPH-Ephrin_signaling
21844 5992338_EPH-Ephrin_signaling
22325 5992338_EPH-Ephrin_signaling
22612 5992338_EPH-Ephrin_signaling
53378 5992338_EPH-Ephrin_signaling
53972 5992338_EPH-Ephrin_signaling
54126 5992338_EPH-Ephrin_signaling
56378 5992338_EPH-Ephrin_signaling
56443 5992338_EPH-Ephrin_signaling
57257 5992338_EPH-Ephrin_signaling
59287 5992338_EPH-Ephrin_signaling
66340 5992338_EPH-Ephrin_signaling
66713 5992338_EPH-Ephrin_signaling
67268 5992338_EPH-Ephrin_signaling
67653 5992338_EPH-Ephrin_signaling
67771 5992338_EPH-Ephrin_signaling
67938 5992338_EPH-Ephrin_signaling
68089 5992338_EPH-Ephrin_signaling
68318 5992338_EPH-Ephrin_signaling
71960 5992338_EPH-Ephrin_signaling
73178 5992338_EPH-Ephrin_signaling
74117 5992338_EPH-Ephrin_signaling
76709 5992338_EPH-Ephrin_signaling
77579 5992338_EPH-Ephrin_signaling
98932 5992338_EPH-Ephrin_signaling
110596 5992338_EPH-Ephrin_signaling
208117 5992338_EPH-Ephrin_signaling
216963 5992338_EPH-Ephrin_signaling
218397 5992338_EPH-Ephrin_signaling
226548 5992338_EPH-Ephrin_signaling
270190 5992338_EPH-Ephrin_signaling
545156 5992338_EPH-Ephrin_signaling
666513 5992338_EPH-Ephrin_signaling
100039623 5992338_EPH-Ephrin_signaling
102635661 5992338_EPH-Ephrin_signaling
13641 5992339_Ephrin_signaling
13642 5992339_Ephrin_signaling
13643 5992339_Ephrin_signaling
13844 5992339_Ephrin_signaling
13845 5992339_Ephrin_signaling
13846 5992339_Ephrin_signaling
14360 5992339_Ephrin_signaling
17974 5992339_Ephrin_signaling
18479 5992339_Ephrin_signaling
19353 5992339_Ephrin_signaling
20779 5992339_Ephrin_signaling
53378 5992339_Ephrin_signaling
54126 5992339_Ephrin_signaling
67268 5992339_Ephrin_signaling
216963 5992339_Ephrin_signaling
270190 5992339_Ephrin_signaling
11848 5992340_EPHA-mediated_growth_cone_collapse
13636 5992340_EPHA-mediated_growth_cone_collapse
13637 5992340_EPHA-mediated_growth_cone_collapse
13638 5992340_EPHA-mediated_growth_cone_collapse
13639 5992340_EPHA-mediated_growth_cone_collapse
13640 5992340_EPHA-mediated_growth_cone_collapse
13835 5992340_EPHA-mediated_growth_cone_collapse
13836 5992340_EPHA-mediated_growth_cone_collapse
13837 5992340_EPHA-mediated_growth_cone_collapse
13838 5992340_EPHA-mediated_growth_cone_collapse
13839 5992340_EPHA-mediated_growth_cone_collapse
13840 5992340_EPHA-mediated_growth_cone_collapse
13841 5992340_EPHA-mediated_growth_cone_collapse
13842 5992340_EPHA-mediated_growth_cone_collapse
14360 5992340_EPHA-mediated_growth_cone_collapse
17096 5992340_EPHA-mediated_growth_cone_collapse
17880 5992340_EPHA-mediated_growth_cone_collapse
17886 5992340_EPHA-mediated_growth_cone_collapse
17904 5992340_EPHA-mediated_growth_cone_collapse
19877 5992340_EPHA-mediated_growth_cone_collapse
19878 5992340_EPHA-mediated_growth_cone_collapse
20779 5992340_EPHA-mediated_growth_cone_collapse
22612 5992340_EPHA-mediated_growth_cone_collapse
53972 5992340_EPHA-mediated_growth_cone_collapse
67653 5992340_EPHA-mediated_growth_cone_collapse
67938 5992340_EPHA-mediated_growth_cone_collapse
71960 5992340_EPHA-mediated_growth_cone_collapse
77579 5992340_EPHA-mediated_growth_cone_collapse
98932 5992340_EPHA-mediated_growth_cone_collapse
666513 5992340_EPHA-mediated_growth_cone_collapse
102635661 5992340_EPHA-mediated_growth_cone_collapse
11487 5992341_EPH-ephrin_mediated_repulsion_of_cells
13636 5992341_EPH-ephrin_mediated_repulsion_of_cells
13637 5992341_EPH-ephrin_mediated_repulsion_of_cells
13638 5992341_EPH-ephrin_mediated_repulsion_of_cells
13639 5992341_EPH-ephrin_mediated_repulsion_of_cells
13640 5992341_EPH-ephrin_mediated_repulsion_of_cells
13641 5992341_EPH-ephrin_mediated_repulsion_of_cells
13642 5992341_EPH-ephrin_mediated_repulsion_of_cells
13643 5992341_EPH-ephrin_mediated_repulsion_of_cells
13835 5992341_EPH-ephrin_mediated_repulsion_of_cells
13836 5992341_EPH-ephrin_mediated_repulsion_of_cells
13837 5992341_EPH-ephrin_mediated_repulsion_of_cells
13838 5992341_EPH-ephrin_mediated_repulsion_of_cells
13839 5992341_EPH-ephrin_mediated_repulsion_of_cells
13840 5992341_EPH-ephrin_mediated_repulsion_of_cells
13841 5992341_EPH-ephrin_mediated_repulsion_of_cells
13842 5992341_EPH-ephrin_mediated_repulsion_of_cells
13844 5992341_EPH-ephrin_mediated_repulsion_of_cells
13845 5992341_EPH-ephrin_mediated_repulsion_of_cells
13846 5992341_EPH-ephrin_mediated_repulsion_of_cells
14360 5992341_EPH-ephrin_mediated_repulsion_of_cells
17096 5992341_EPH-ephrin_mediated_repulsion_of_cells
17390 5992341_EPH-ephrin_mediated_repulsion_of_cells
17395 5992341_EPH-ephrin_mediated_repulsion_of_cells
19165 5992341_EPH-ephrin_mediated_repulsion_of_cells
19353 5992341_EPH-ephrin_mediated_repulsion_of_cells
20779 5992341_EPH-ephrin_mediated_repulsion_of_cells
21844 5992341_EPH-ephrin_mediated_repulsion_of_cells
22325 5992341_EPH-ephrin_mediated_repulsion_of_cells
22612 5992341_EPH-ephrin_mediated_repulsion_of_cells
57257 5992341_EPH-ephrin_mediated_repulsion_of_cells
59287 5992341_EPH-ephrin_mediated_repulsion_of_cells
66340 5992341_EPH-ephrin_mediated_repulsion_of_cells
68318 5992341_EPH-ephrin_mediated_repulsion_of_cells
208117 5992341_EPH-ephrin_mediated_repulsion_of_cells
226548 5992341_EPH-ephrin_mediated_repulsion_of_cells
270190 5992341_EPH-ephrin_mediated_repulsion_of_cells
666513 5992341_EPH-ephrin_mediated_repulsion_of_cells
100039623 5992341_EPH-ephrin_mediated_repulsion_of_cells
